date,open,high,low,close,volume
2018-05-14,71.87,72.34,71.035,71.7,2964785
2018-05-15,70.98,71.155,69.67,70.17,3896220
2018-05-16,71.13,71.94,70.1,70.33,5029462
2018-05-17,70.3,71.9,70.11,71.66,6447396
2018-05-18,71.52,72.14,71.05,71.99,5673341
2018-05-21,72.5,73.5,71.19,71.45,6392087
2018-05-22,71.95,72.57,71.23,71.35,4008827
2018-05-23,70.73,71.805,70.55,71.74,3809449
2018-05-24,71.75,71.94,70.05,70.8,5526004
2018-05-25,70.66,71.81,70.6,71.46,3705573
2018-05-29,70.8,71.19,69.87,70.64,4855943
2018-05-30,70.92,71.21,70.51,70.69,4093806
2018-05-31,70.83,72.28,70.69,70.91,6050285
2018-06-01,71.42,73.21,70.77,73.03,6388352
2018-06-04,73.25,73.86,72.66,72.79,4134504
2018-06-05,72.79,73.35,72.19,72.77,5354048
2018-06-06,73.26,75.01,73.26,74.79,6638541
2018-06-07,74.79,75.28,73.08,73.95,4686510
2018-06-08,73.45,74.83,73.45,74.29,4672568
2018-06-11,74.25,75.53,74.225,75.0,5108047
2018-06-12,75.23,76.04,74.791,75.94,4311531
2018-06-13,76.04,77.52,75.7,76.67,8634789
2018-06-14,76.83,79.25,76.8,77.71,6717555
2018-06-15,77.66,77.83,76.37,77.41,6596147
2018-06-18,77.02,77.93,76.47,77.87,3993044
2018-06-19,76.64,77.3,75.655,77.24,3735314
2018-06-20,77.25,77.67,76.78,76.84,3566053
2018-06-21,77.17,77.9054,75.31,76.05,4233816
2018-06-22,76.46,76.56,75.215,75.98,3978784
2018-06-25,75.19,75.4,74.14,74.7,5390769
2018-06-26,75.32,76.42,74.43,75.27,4865448
2018-06-27,75.77,75.89,73.4,73.42,4497366
2018-06-28,74.0,76.19,73.66,76.01,4755234
2018-06-29,76.44,77.24,76.08,76.32,5072620
2018-07-02,75.36,77.325,75.0,77.28,3324929
2018-07-03,77.68,77.68,75.72,75.88,2028270
2018-07-05,76.51,76.81,75.685,76.19,7998765
2018-07-06,76.2,77.48,76.02,77.19,2954209
2018-07-09,77.7,77.99,75.93,76.84,4518442
2018-07-10,77.0,77.07,75.6749,76.19,2944703
2018-07-11,75.35,79.3631,75.35,78.61,8191922
2018-07-12,79.29,81.46,78.67,81.37,8698509
2018-07-13,81.4,81.64,79.921,81.5,4550940
2018-07-16,81.61,81.64,80.1,80.23,4153266
2018-07-17,79.16,81.16,77.55,80.95,4862800
2018-07-18,80.75,81.47,80.395,81.27,5273739
2018-07-19,81.02,81.19,80.19,80.61,3541198
2018-07-20,80.94,80.955,79.55,79.65,5664687
2018-07-23,79.5,80.0,78.82,79.75,3253602
2018-07-24,80.1,80.2,77.96,78.41,4762871
2018-07-25,78.6,79.74,78.32,79.45,4485324
2018-07-26,79.39,79.62,77.46,77.65,6181268
2018-07-27,77.08,77.5744,74.67,75.36,6078060
2018-07-30,75.37,75.48,71.79,72.75,8907262
2018-07-31,72.91,74.29,72.515,73.42,6373210
2018-08-01,73.77,74.58,72.92,73.08,6069913
2018-08-02,73.65,74.159,72.55,74.06,6621504
2018-08-03,74.5,75.25,70.73,71.32,12700409
2018-08-06,71.16,71.61,70.46,70.57,6394839
2018-08-07,70.57,71.665,69.87,70.23,7887262
2018-08-08,70.07,70.55,69.27,70.01,6922753
2018-08-09,70.02,70.97,69.56,70.5,7571039
2018-08-10,70.1,71.04,69.77,70.61,4629043
2018-08-13,70.61,72.3,70.255,70.52,5721510
2018-08-14,71.05,71.7359,70.18,71.29,4830246
2018-08-15,70.39,70.81,68.445,69.31,8564470
2018-08-16,69.68,69.99,68.91,69.69,9465217
2018-08-17,69.51,69.67,68.33,69.15,5551731
2018-08-20,69.21,69.39,68.22,68.93,4579767
2018-08-21,69.27,70.26,69.04,69.66,6014091
2018-08-22,69.58,71.52,69.5001,71.43,7987928
2018-08-23,71.56,71.895,70.51,71.17,6789524
2018-08-24,71.71,74.16,71.46,74.09,8889484
2018-08-27,74.87,75.0,73.33,74.09,5913025
2018-08-28,74.25,74.33,73.39,74.0,4079827
2018-08-29,73.94,75.4,73.8778,74.91,4763296
2018-08-30,74.4,75.77,73.6,74.1,7819114
2018-08-31,71.52,72.45,71.01,72.1,9950688
2018-09-04,72.13,73.04,72.03,72.98,6618224
2018-09-05,72.93,73.18,70.995,71.65,5304465
2018-09-06,71.63,72.43,71.15,71.96,5784985
2018-09-07,71.83,73.71,71.81,73.57,5053733
2018-09-10,73.88,74.73,73.25,74.26,5277212
2018-09-11,74.88,79.54,74.66,79.5,14053589
2018-09-12,79.7,81.49,78.8,80.52,8838102
2018-09-13,80.59,81.4,79.8301,80.43,6031391
2018-09-14,80.5,82.03,80.43,81.27,6022427
2018-09-17,81.49,81.88,78.66,78.88,6304920
2018-09-18,78.82,80.38,78.82,79.63,4943117
2018-09-19,79.93,80.13,78.52,79.58,3882436
2018-09-20,79.91,81.04,79.345,80.65,4388904
2018-09-21,81.33,81.33,80.25,80.29,11180110
2018-09-24,79.7,80.69,79.35,80.6,6092530
2018-09-25,80.915,81.26,79.87,80.53,6031737
2018-09-26,81.11,82.46,81.02,81.57,6408662
2018-09-27,81.94,83.23,81.92,82.87,5867729
2018-09-28,82.76,83.75,82.74,83.19,6724288
2018-10-01,84.18,84.6794,82.31,83.28,6221429
2018-10-02,83.02,83.75,82.2001,83.39,5374828
2018-10-03,83.82,83.925,82.5201,83.02,4570290
2018-10-04,82.5,82.68,79.83,80.36,7509528
2018-10-05,80.25,81.0,78.66,79.59,5281229
2018-10-08,79.02,79.25,76.33,77.63,6106402
2018-10-09,76.88,78.85,76.62,77.64,4617848
2018-10-10,77.47,77.64,73.43,73.58,9814258
2018-10-11,73.8,75.64,73.2281,73.85,7930512
2018-10-12,78.4,80.25,76.55,77.92,12696778
2018-10-15,75.54,76.7,74.05,75.67,11517493
2018-10-16,76.48,78.98,76.26,78.73,7187430
2018-10-17,77.35,78.53,76.96,78.3,5319111
2018-10-18,73.97,74.58,71.22,71.81,20153423
